boundary,external_id
"MULTIPOLYGON (((126.99043940752745 -8.489830540611495, 126.99043731 -8.489808009999992, 126.99043444 -8.489799930000004, 126.99041269 -8.489774329999994, 126.99039347469805 -8.489755266904996, 126.99037469923496 -8.48974266601876, 126.9903576001525 -8.489734375961806, 126.99033769000002 -8.489723729999994, 126.99031358 -8.489713389999995, 126.99028541000001 -8.489695970000003, 126.99025570000002 -8.48967243999999, 126.99024872999999 -8.489665250000005, 126.99024116 -8.4896615, 126.99023551 -8.489654649999999, 126.99021819 -8.489649080000005, 126.99020844000002 -8.489649490000003, 126.99018946000001 -8.489639819999997, 126.99018055 -8.489628559999996, 126.99016750999999 -8.489625649999997, 126.99015684000001 -8.48961986999999, 126.99013994000002 -8.48962245, 126.99012189 -8.489618619999998, 126.99010676 -8.489601880000007, 126.99009781 -8.489589379999996, 126.9900831 -8.489583929999991, 126.99007681000002 -8.48957569, 126.99003686 -8.489549670000006, 126.99002603999999 -8.489546110000001, 126.99001652000001 -8.489536039999992, 126.99000862 -8.489520189999993, 126.99000171 -8.489513789999995, 126.98999436 -8.48951288, 126.98994859000001 -8.489463350000003, 126.98993351000001 -8.489449539999992, 126.98991845 -8.489442970000006, 126.98990858 -8.489433710000009, 126.98986051 -8.489416919999998, 126.98983671 -8.489398730000007, 126.98981068999998 -8.489376059999994, 126.98977621000002 -8.489356180000005, 126.98974982000001 -8.48933863999999, 126.98972691 -8.489326750000004, 126.98971232000001 -8.489321940000002, 126.98968704789877 -8.489311251216996, 126.98967833071946 -8.489311251216995, 126.9896572083235 -8.4893148988461, 126.98964379727839 -8.489318214872538, 126.9896311 -8.489320429999996, 126.98961484 -8.48932700000001, 126.98959630000002 -8.48933854999999, 126.98957272 -8.489345709999998, 126.98955092000001 -8.489358969999996, 126.98954464 -8.489364629999997, 126.98951940983532 -8.489376576932976, 126.98949016 -8.489388809999994, 126.98945570737123 -8.48939713629305, 126.98941021000002 -8.489413890000003, 126.98939401656388 -8.489423664497997, 126.98938596993685 -8.489432286164188, 126.98937857 -8.489441470000004, 126.98937289416791 -8.489446545073282, 126.98933889 -8.489462539999998, 126.98932912 -8.48946791, 126.9893198 -8.48947049999999, 126.98930744000002 -8.489487829999991, 126.98929017000002 -8.489501309999996, 126.98924168 -8.489525939999998, 126.98923266000001 -8.489540719999997, 126.98922123 -8.48955422999999, 126.98921816 -8.489580840000006, 126.98922365000001 -8.48960323, 126.98925009999999 -8.489657159999995, 126.98925935 -8.489679479999996, 126.98926704 -8.489687799999999, 126.98930761 -8.489758350000004, 126.98931580000001 -8.489768430000003, 126.98931752999998 -8.489782130000005, 126.98931398 -8.489796490000005, 126.98930226999998 -8.489814130000005, 126.98928103 -8.489840009999995, 126.98926376 -8.489857679999997, 126.98925717000002 -8.489872049999997, 126.9892551 -8.489880960000008, 126.98923031000001 -8.489903899999995, 126.98920202000001 -8.48995969, 126.98918669 -8.489975739999997, 126.98917094 -8.489985540000005, 126.98915896 -8.490002270000002, 126.98914139 -8.490019490000003, 126.98911441000001 -8.490037610000002, 126.9890903 -8.490058359999992, 126.98907623000001 -8.49007386999999, 126.98906938 -8.4900783, 126.98905857000001 -8.490095629999999, 126.98905267 -8.490110380000003, 126.98904322000001 -8.490123979999996, 126.98903020000002 -8.490135830000005, 126.98902399 -8.490145789999998, 126.98901529000001 -8.4901657, 126.98900108 -8.490179490000001, 126.98898874 -8.490187170000006, 126.98897723999998 -8.490185500000004, 126.98896596999998 -8.490193050000002, 126.98895623000001 -8.490207430000009, 126.98895271999999 -8.490218879999992, 126.98893554 -8.490234580000003, 126.98892034000002 -8.490244289999993, 126.98890522999999 -8.490257119999997, 126.98889707 -8.490261060000005, 126.98887576 -8.49028557, 126.98886377 -8.490296569999996, 126.98884849000001 -8.49030752, 126.98883348000001 -8.49032913, 126.98882659 -8.490344269999998, 126.9888194 -8.490348860000003, 126.98879337000001 -8.49037628999999, 126.98876615000002 -8.490405319999992, 126.98875556000002 -8.490418349999995, 126.98874412999999 -8.49042232999999, 126.98872903000002 -8.490432799999992, 126.98870718999999 -8.490464950000003, 126.98868270999999 -8.490492539999996, 126.98865574999999 -8.490516000000008, 126.9886357 -8.490544810000003, 126.98861554 -8.49056101000001, 126.98860311 -8.490580350000004, 126.98859958 -8.490589449999995, 126.98856472000001 -8.490628969999998, 126.98854508 -8.490657050000003, 126.98851916 -8.490681109999993, 126.9885062 -8.490700220000006, 126.98848418 -8.490717380000003, 126.98847352000001 -8.49073215, 126.98845337000002 -8.490753339999992, 126.9884377 -8.490763300000008, 126.98842448000002 -8.490776190000002, 126.98841406 -8.490790300000002, 126.98839140000001 -8.490807490000003, 126.98838495 -8.490819679999998, 126.98835091000001 -8.49085612, 126.98834101000001 -8.490871359999998, 126.98832809 -8.490884630000002, 126.98831922 -8.490903519999996, 126.98829943000001 -8.49092635, 126.98828841999999 -8.490937889999996, 126.98828457 -8.490952879999998, 126.98826997 -8.490986450000001, 126.98826665000001 -8.491002689999995, 126.98826916 -8.491010250000004, 126.98829507 -8.491026379999989, 126.98832036 -8.491044109999995, 126.988337 -8.491050920000006, 126.98834544 -8.491064900000008, 126.9883652 -8.491086039999997, 126.98837459000002 -8.491085750000005, 126.98838519000002 -8.491095600000001, 126.98839501 -8.491096970000003, 126.98842179999998 -8.49112337999999, 126.98843803000001 -8.491147980000001, 126.98845086 -8.49115646, 126.98846394 -8.49117273999999, 126.9884842 -8.491183969999998, 126.98851039 -8.49120676, 126.98853640999998 -8.491225209999994, 126.98856400000001 -8.491239589999994, 126.98857225 -8.491250950000001, 126.98860547 -8.491276879999994, 126.98862612000002 -8.491287399999996, 126.98865312 -8.491310669999994, 126.98867137 -8.491330520000004, 126.9886868 -8.491336569999994, 126.98870017 -8.491349239999993, 126.98872704 -8.491362760000003, 126.98873789 -8.491371360000002, 126.98874551 -8.491373659999997, 126.98875299999999 -8.491370480000006, 126.98876939 -8.491380220000003, 126.98878869000002 -8.49136844000001, 126.98879610000002 -8.491352820000001, 126.98880609 -8.491337149999998, 126.98882092999999 -8.491307030000007, 126.98883207000002 -8.49129387, 126.98884075 -8.4912794, 126.98884720000001 -8.491273460000004, 126.98886084 -8.491242499999997, 126.98886882 -8.491229080000007, 126.98887877 -8.4912037, 126.98888401999999 -8.491186429999999, 126.98888508000002 -8.491169529999999, 126.98889211000001 -8.491156519999999, 126.98890941 -8.491145740000006, 126.98893407000001 -8.491145159999999, 126.98895010000001 -8.491151979999996, 126.98895700000001 -8.491159030000002, 126.98896856000002 -8.491164580000003, 126.9889896 -8.491171030000007, 126.98901006000001 -8.491174659999997, 126.98901533999998 -8.491177700000009, 126.98902094000002 -8.491200879999996, 126.98903164 -8.49121174, 126.98904666000001 -8.491212349999998, 126.98907312 -8.491211470000003, 126.98909001 -8.491207710000005, 126.98911673 -8.49119860999999, 126.98914915 -8.491195739999995, 126.98916769999998 -8.491205889999998, 126.98919451000002 -8.491218359999998, 126.98921116 -8.491232079999993, 126.98922210000002 -8.491236920000008, 126.98923861000002 -8.491238479999996, 126.98924813 -8.491246859999997, 126.98926153 -8.491249909999993, 126.98928014000002 -8.491252729999992, 126.9892952 -8.491259660000003, 126.98933057000002 -8.491271559999992, 126.98934386000002 -8.491274640000006, 126.98935341 -8.491282559999998, 126.98936650000002 -8.491285610000006, 126.98938527000001 -8.491276120000007, 126.98939813000001 -8.491255830000005, 126.98939846 -8.491246430000007, 126.98938989999999 -8.491236470000006, 126.98939466000002 -8.491204740000006, 126.98940109000002 -8.491190959999996, 126.98940683999999 -8.491154899999994, 126.98941144 -8.491134990000004, 126.98942005 -8.491110529999997, 126.98942392 -8.491096880000004, 126.98942066 -8.491079899999997, 126.98942714000002 -8.491054210000003, 126.9894417 -8.491031890000006, 126.989442 -8.491003889999995, 126.98943956 -8.490996669999996, 126.98944390000001 -8.490989590000005, 126.98944186 -8.49098369, 126.98944986 -8.490965429999994, 126.98946113000001 -8.49094279, 126.98946404000002 -8.490928230000003, 126.9894801 -8.49091329999999, 126.98948747 -8.490909509999996, 126.98949790000002 -8.490888679999992, 126.98950682999998 -8.490883369999995, 126.98952458 -8.490852910000003, 126.98953001000001 -8.490839019999997, 126.98952858 -8.490826019999993, 126.98953868 -8.4908161, 126.98954072000001 -8.490808679999999, 126.98955038 -8.490797939999993, 126.98955585999998 -8.490789020000005, 126.98956122 -8.49076982, 126.98957864000002 -8.490756140000006, 126.98957354999999 -8.490747850000005, 126.98958139000001 -8.49073149, 126.98958569 -8.490715999999995, 126.98959300000001 -8.490705549999994, 126.98959647999999 -8.490682129999993, 126.98960477 -8.490658829999994, 126.98961559000001 -8.490645749999997, 126.98963969 -8.490639849999996, 126.98966984000002 -8.490648749999991, 126.98969654999999 -8.490646100000001, 126.98971543 -8.490647069999993, 126.98974603 -8.490642329999995, 126.98977646 -8.490645679999995, 126.9898016 -8.490644920000001, 126.98983287000001 -8.490638950000005, 126.98985391 -8.49063148, 126.98987747 -8.490631340000004, 126.98990481 -8.490625079999997, 126.98992741000002 -8.490616330000002, 126.98993736000001 -8.490615019999996, 126.98994653 -8.490616979999999, 126.98997509 -8.490612350000003, 126.99001103000002 -8.490607310000005, 126.99003559000002 -8.490600079999997, 126.99005411999998 -8.490597209999992, 126.99007076 -8.490593609999994, 126.99012018 -8.490592699999993, 126.99012893999999 -8.490588679999997, 126.99014480000001 -8.490589170000005, 126.99015754 -8.490589329999997, 126.99017336 -8.490593829999996, 126.99019247 -8.49059377999999, 126.99020955000002 -8.490590760000005, 126.99021522000001 -8.490583209999992, 126.99022364 -8.490581059999998, 126.9902401 -8.490570080000001, 126.99024882 -8.490568999999992, 126.99025881 -8.490571810000006, 126.99026701 -8.490567530000003, 126.99029083 -8.490569890000002, 126.9903175 -8.490564580000008, 126.99034332000001 -8.490560560000006, 126.9903601 -8.490555170000002, 126.99036544 -8.490547730000005, 126.99038249999998 -8.490557579999995, 126.99041082000001 -8.490564869999998, 126.9904495 -8.490569030000001, 126.99046067 -8.490570979999996, 126.99047156 -8.49056670999999, 126.99047608999999 -8.490558940000003, 126.99046904 -8.49054601, 126.99046757072209 -8.490521598971585, 126.99048232287169 -8.490456605052135, 126.99046220630407 -8.490286493363957, 126.99045348912477 -8.490168443103281, 126.99044947000002 -8.490076710000006, 126.99044323 -8.490057419999994, 126.99044071 -8.490033250000007, 126.99043787000001 -8.489993900000007, 126.99044056000001 -8.48994134, 126.99044407000001 -8.489912609999994, 126.99043940752745 -8.489830540611495)))",1763
"MULTIPOLYGON (((126.98173094540834 -8.508999321504415, 126.98154989629984 -8.509028832623477, 126.98158141225576 -8.509160472081916, 126.98158711194993 -8.509258621371602, 126.98160085827111 -8.5093829658748, 126.9816206395626 -8.509487083641059, 126.98165148496628 -8.509585564432175, 126.9816766306758 -8.509689018973312, 126.98168937116863 -8.50978617337272, 126.9816803187132 -8.509869401183327, 126.98175374418496 -8.50999275073391, 126.9818204641342 -8.509975508325995, 126.98198810219765 -8.509898249065666, 126.98206018656492 -8.50987172227739, 126.98219060897829 -8.509817342355705, 126.98227912187576 -8.509793468241316, 126.98237467557192 -8.509741740988344, 126.98235254734753 -8.509677745082374, 126.9821771979332 -8.50939490294498, 126.98208902031185 -8.509191309530376, 126.98201291263103 -8.509084538999328, 126.98193680495024 -8.508998989918787, 126.98188282549381 -8.508955883785713, 126.98180839419366 -8.508973126239528, 126.98173094540834 -8.508999321504415)))",1764
"MULTIPOLYGON (((127.01873268932104 -8.489047627021835, 127.01837260276079 -8.488378783440163, 127.01673042029142 -8.489310919614356, 127.01738085597752 -8.490513308931444, 127.01829582452774 -8.490052050816342, 127.01796054840086 -8.489461798789382, 127.01873268932104 -8.489047627021835)))",1765
"MULTIPOLYGON (((127.15270131826401 -8.468964237174296, 127.15335108339785 -8.469890782906655, 127.15419027954341 -8.469893435861884, 127.1549976244569 -8.469503119627252, 127.15414468199013 -8.468286404881857, 127.15270131826401 -8.468964237174296)))",1766
"MULTIPOLYGON (((127.02974013984205 -8.49365687930829, 127.02893547713758 -8.493015566514394, 127.02833030372857 -8.49378520805819, 127.02860053628683 -8.493975545711557, 127.02887881547214 -8.49418279479119, 127.0291617885232 -8.494381422204055, 127.02974013984205 -8.49365687930829)))",1767
"MULTIPOLYGON (((126.96083586663006 -8.530580626141667, 126.9603681564331 -8.530496076570074, 126.9603681564331 -8.530560068992646, 126.9602994248271 -8.530885667577682, 126.96036715060472 -8.531229170468357, 126.96046602711505 -8.53123797351536, 126.9604992779447 -8.531240891714097, 126.9605254000903 -8.531243244081303, 126.96055302949848 -8.531245645624722, 126.96061018809468 -8.531250803836228, 126.9606175011953 -8.53125038321247, 126.96065773370742 -8.531163537017388, 126.96074848055967 -8.53119384161323, 126.9607817356751 -8.531197175986394, 126.9607903056536 -8.5310886933282, 126.96080490216582 -8.53092147335263, 126.96083586663006 -8.530580626141667)))",1768
"MULTIPOLYGON (((126.96516908086735 -8.53543402583331, 126.9650593815944 -8.535790469642242, 126.96494903424248 -8.536084216545916, 126.96494552651338 -8.536151136309666, 126.96510646882949 -8.536283255617617, 126.96552337396982 -8.536396032006676, 126.96567020732091 -8.536381987195227, 126.96574825879165 -8.53621397820477, 126.96587425231456 -8.536012036233506, 126.96594511946752 -8.535758406048789, 126.96596059730582 -8.535630750328032, 126.96594843643554 -8.535469935847088, 126.96588025977522 -8.535374488788365, 126.96578922667605 -8.535302267114414, 126.96559120731574 -8.535239501670079, 126.96535699603886 -8.535331775565572, 126.96516908086735 -8.53543402583331)))",1769
"MULTIPOLYGON (((127.03995376848985 -8.430687781283263, 127.03991320068361 -8.430568282336395, 127.0398212533547 -8.430471338730982, 127.03973928895724 -8.430388975904963, 127.03963984183541 -8.430279873081826, 127.03951632814879 -8.430219964148048, 127.03941050077364 -8.430206371379743, 127.03936142607154 -8.430214219161064, 127.0393423508546 -8.430270703524155, 127.03933044474513 -8.430307535645584, 127.03936346156735 -8.430409981548175, 127.03935986955835 -8.430537277769343, 127.03939293732536 -8.430644617715112, 127.03945516498966 -8.430719842226774, 127.0395444257841 -8.430794788007175, 127.03958773102401 -8.430941179015576, 127.03964952617724 -8.430974803964192, 127.03974552353112 -8.430988497921458, 127.03980028595512 -8.430929332133704, 127.0398546203759 -8.430873325469891, 127.03989987517164 -8.430826819197975, 127.0399178481597 -8.430808374798048, 127.03991981504288 -8.430806404333028, 127.03994094838495 -8.430784428486126, 127.03996967310195 -8.430747403830653, 127.03995376848985 -8.430687781283263)))",1770
"MULTIPOLYGON (((127.09143530577421 -8.520136457299685, 127.09143061190844 -8.519883796326363, 127.09139 -8.519623599999994, 127.09135316312313 -8.519364547660423, 127.09108594805002 -8.519394721133464, 127.09092199802397 -8.519417931495765, 127.09094479680063 -8.51964738242985, 127.0909686014056 -8.520349660589547, 127.0912029594183 -8.520379833984894, 127.09145408123733 -8.520377512954575, 127.09143530577421 -8.520136457299685)))",1771
"MULTIPOLYGON (((127.04292051494122 -8.429673199234317, 127.04298321157694 -8.42964567195249, 127.04307373613119 -8.429319655923408, 127.04322025179863 -8.428664969801742, 127.04300198704006 -8.428685864056794, 127.0426120609045 -8.428569453192852, 127.04245314002037 -8.428588689178476, 127.04241994768381 -8.42919429058167, 127.0423713326454 -8.42945729242902, 127.04246286302805 -8.429679832313994, 127.04257484525442 -8.429730907023606, 127.04292051494122 -8.429673199234317)))",1772
